work_year,experience_level,employment_type,job_title,salary_in_usd,remote_ratio,company_location,company_size
1.0,0.3333333333333333,1.0,0.358695652173913,0.25079798951599125,1.0,0.9859154929577465,0.5
1.0,0.0,1.0,0.967391304347826,0.3256426625425969,0.0,0.9859154929577465,0.5
1.0,0.0,1.0,0.967391304347826,0.21324977296636305,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.3166512313764982,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.15705332817824613,0.0,0.9859154929577465,0.5
1.0,0.0,1.0,0.2717391304347826,0.15705332817824613,1.0,0.9859154929577465,0.5
1.0,0.0,1.0,0.2717391304347826,0.12333546130537598,1.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.043478260869565216,0.40589118570002786,0.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.043478260869565216,0.35936052941546703,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.34812124045784365,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.28068550671210335,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.3683519605815658,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.23707706555652464,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.43478260869565216,0.422300547578158,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.43478260869565216,0.2960833325840474,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.75,0.3020401557315878,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.75,0.23437963620669502,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.6088727442747062,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.3897066096010502,1.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.5108695652173914,0.1211325606696818,0.0,0.352112676056338,0.5
1.0,0.6666666666666666,1.0,0.5108695652173914,0.09701079870883049,0.0,0.352112676056338,0.5
1.0,0.6666666666666666,1.0,0.358695652173913,0.15731407968206298,1.0,0.9154929577464789,0.5
1.0,0.6666666666666666,1.0,0.358695652173913,0.09701079870883049,1.0,0.9154929577464789,0.5
1.0,1.0,1.0,0.75,0.42826186644128145,0.0,0.39436619718309857,0.5
1.0,1.0,1.0,0.75,0.21601014233435537,0.0,0.39436619718309857,0.5
1.0,1.0,1.0,0.358695652173913,0.296321605509949,0.0,0.39436619718309857,0.5
1.0,1.0,1.0,0.358695652173913,0.21601014233435537,0.0,0.39436619718309857,0.5
1.0,1.0,1.0,0.358695652173913,0.554924157278114,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.2784376489205787,0.0,0.9859154929577465,0.5
0.6666666666666666,1.0,1.0,0.15217391304347827,0.28068550671210335,1.0,0.9859154929577465,1.0
0.3333333333333333,0.6666666666666666,1.0,0.4782608695652174,0.3256426625425969,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.35666310006563745,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.27169407554600467,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.717391304347826,0.5729070196103113,1.0,0.16901408450704225,0.5
1.0,1.0,1.0,0.717391304347826,0.23572835088160982,1.0,0.16901408450704225,0.5
1.0,1.0,1.0,0.043478260869565216,0.3705998183730904,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.043478260869565216,0.28068550671210335,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.75,0.5448087972162529,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.75,0.37554510551444475,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.5108695652173914,0.5273834036163536,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.5108695652173914,0.34774360034886753,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.75,0.35666310006563745,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.75,0.27169407554600467,0.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.5108695652173914,0.2778756844726975,0.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.5108695652173914,0.22729888416339228,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.554924157278114,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.2784376489205787,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.4891304347826087,0.6616974023755361,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.4891304347826087,0.5394139385165937,0.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.31521739130434784,0.33688195150022027,0.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.31521739130434784,0.3031640846273501,0.0,0.9859154929577465,0.5
1.0,0.3333333333333333,1.0,0.358695652173913,0.3649801738942787,0.0,0.9859154929577465,0.5
1.0,0.3333333333333333,1.0,0.358695652173913,0.22786084861127345,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.33695652173913043,0.41218518751629696,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.33695652173913043,0.25146335542228254,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.5504284416950646,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.2986683690443008,1.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.2717391304347826,0.28068550671210335,1.0,0.16901408450704225,0.5
1.0,0.6666666666666666,1.0,0.2717391304347826,0.21324977296636305,1.0,0.16901408450704225,0.5
1.0,1.0,1.0,0.5652173913043478,0.26586088457699814,0.0,0.28169014084507044,1.0
1.0,1.0,1.0,0.358695652173913,0.3031640846273501,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.2582069287968566,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.11956521739130435,0.34812124045784365,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.11956521739130435,0.29192479566972673,0.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.4891304347826087,0.2233651330282241,0.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.4891304347826087,0.14581403922062275,0.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.45652173913043476,0.19077119505111628,0.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.45652173913043476,0.14581403922062275,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.33373495059208574,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.22853520594873086,1.0,0.9859154929577465,0.5
1.0,0.0,1.0,0.358695652173913,0.26944621775447997,0.0,0.9859154929577465,0.5
1.0,0.0,1.0,0.358695652173913,0.19077119505111628,0.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.967391304347826,0.4043176852459606,1.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.967391304347826,0.26944621775447997,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.2739419333375293,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.199762626217215,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.5108695652173914,0.4617504518194161,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.5108695652173914,0.33306059325462833,0.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.5108695652173914,0.4380355521188308,1.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.5108695652173914,0.3256426625425969,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.3514930271451307,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.25708299990109423,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.38183910733071386,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.3144033735849735,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.5108695652173914,0.38183910733071386,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.5108695652173914,0.32283284030319104,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.32608695652173914,0.22448906192398643,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.32608695652173914,0.1795319060934929,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.967391304347826,0.4717534189917009,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.967391304347826,0.3173255887139556,0.0,0.9859154929577465,0.5
1.0,0.0,1.0,0.010869565217391304,0.4708947373153385,1.0,0.28169014084507044,1.0
1.0,0.6666666666666666,1.0,0.358695652173913,0.1503097548036721,1.0,0.7183098591549296,0.5
1.0,0.6666666666666666,1.0,0.358695652173913,0.12333546130537598,1.0,0.7183098591549296,0.5
1.0,1.0,1.0,0.75,0.3332853790337808,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.75,0.2642761448339732,0.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.358695652173913,0.5729070196103113,0.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.358695652173913,0.38183910733071386,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.5108695652173914,0.4072399003749427,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.5108695652173914,0.26697357418380285,1.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.967391304347826,0.7527356429322856,1.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.967391304347826,0.3256426625425969,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.75,0.3332853790337808,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.75,0.2642761448339732,0.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.358695652173913,0.5504284416950646,0.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.358695652173913,0.38183910733071386,0.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.5108695652173914,0.13319231772121168,0.5,0.38028169014084506,0.5
1.0,1.0,1.0,0.2717391304347826,0.4063407572583328,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.26202828704244857,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.33373495059208574,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.22853520594873086,0.0,0.9859154929577465,0.5
1.0,1.0,0.3333333333333333,0.9782608695652174,0.1008568833901292,0.5,0.08450704225352113,0.5
1.0,0.0,1.0,0.2717391304347826,0.21324977296636305,1.0,0.9859154929577465,1.0
1.0,1.0,1.0,0.75,0.5448087972162529,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.75,0.37554510551444475,0.0,0.9859154929577465,0.5
1.0,0.3333333333333333,1.0,0.358695652173913,0.6852999091865453,1.0,0.9859154929577465,0.5
1.0,0.3333333333333333,1.0,0.358695652173913,0.5257020059882932,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.26944621775447997,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.23572835088160982,0.0,0.9859154929577465,0.5
1.0,0.0,1.0,0.2717391304347826,0.3256426625425969,0.0,0.9859154929577465,0.5
1.0,0.0,1.0,0.2717391304347826,0.21324977296636305,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.5108695652173914,0.3235656419432281,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.5108695652173914,0.17360880081282537,0.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.358695652173913,0.3166512313764982,0.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.358695652173913,0.15705332817824613,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.75,0.3020401557315878,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.75,0.23437963620669502,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.3020401557315878,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.23437963620669502,0.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.358695652173913,0.32474351942598706,0.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.358695652173913,0.21774548854941242,0.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.2717391304347826,0.20699623259034142,0.0,0.39436619718309857,0.5
1.0,0.6666666666666666,1.0,0.2717391304347826,0.09773011320211838,0.0,0.39436619718309857,0.5
1.0,1.0,1.0,0.358695652173913,0.554924157278114,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.2784376489205787,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.20201048400873967,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.18065583498925525,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.4063407572583328,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.26202828704244857,0.0,0.9859154929577465,0.5
1.0,0.0,1.0,0.967391304347826,0.3256426625425969,0.0,0.9859154929577465,0.5
1.0,0.0,1.0,0.967391304347826,0.21324977296636305,0.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.358695652173913,0.3144033735849735,0.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.358695652173913,0.26944621775447997,0.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.5108695652173914,0.3256426625425969,1.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.5108695652173914,0.20819209293543253,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.5108695652173914,0.4402834099103554,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.5108695652173914,0.2627026443799059,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.554924157278114,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.2784376489205787,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.2582069287968566,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.15705332817824613,1.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.5108695652173914,0.25144087684436733,1.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.5108695652173914,0.1748563618871216,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.5108695652173914,0.4063407572583328,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.5108695652173914,0.2791120062580361,0.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.8043478260869565,0.4380355521188308,0.0,0.9859154929577465,0.0
1.0,0.6666666666666666,1.0,0.8043478260869565,0.26944621775447997,0.0,0.9859154929577465,0.0
1.0,1.0,1.0,0.5108695652173914,0.4402834099103554,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.5108695652173914,0.2627026443799059,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.75,0.4481509121806918,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.75,0.3081093717687044,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.40217391304347827,0.33688195150022027,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.40217391304347827,0.3031640846273501,0.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.7608695652173914,0.45134287024465686,0.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.7608695652173914,0.37419639083952994,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.26157871548414363,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.16379690155282017,1.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.358695652173913,0.3346340937086956,0.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.358695652173913,0.2492154976307579,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.5108695652173914,0.415556974203584,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.5108695652173914,0.29417265346125143,0.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.2717391304347826,0.16602228076642958,1.0,0.39436619718309857,0.5
1.0,0.6666666666666666,1.0,0.2717391304347826,0.08694039580279993,1.0,0.39436619718309857,0.5
1.0,1.0,1.0,0.2717391304347826,0.39307839628833724,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.23572835088160982,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.5108695652173914,0.6072992438206389,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.5108695652173914,0.3998219696629112,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.3705998183730904,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.3031640846273501,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.3346340937086956,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.2492154976307579,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.34812124045784365,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.28068550671210335,1.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.358695652173913,0.4380355521188308,0.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.358695652173913,0.2582069287968566,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.5108695652173914,0.38183910733071386,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.5108695652173914,0.34812124045784365,1.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.358695652173913,0.2752884001546526,0.0,0.39436619718309857,0.5
1.0,0.6666666666666666,1.0,0.358695652173913,0.22065421653164535,0.0,0.39436619718309857,0.5
1.0,1.0,1.0,0.358695652173913,0.33373495059208574,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.22853520594873086,0.0,0.9859154929577465,0.5
1.0,0.0,1.0,0.2717391304347826,0.1795319060934929,1.0,0.9859154929577465,0.5
1.0,0.0,1.0,0.2717391304347826,0.15705332817824613,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.5108695652173914,0.4942319969069477,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.5108695652173914,0.34002895240835485,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.043478260869565216,0.3256426625425969,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.043478260869565216,0.2582069287968566,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.75,0.35666310006563745,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.75,0.27169407554600467,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.3144033735849735,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.19077119505111628,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.75,0.4481509121806918,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.75,0.3081093717687044,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.20201048400873967,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.18065583498925525,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.3649801738942787,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.22786084861127345,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.35666310006563745,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.27169407554600467,0.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.31521739130434784,0.33688195150022027,0.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.31521739130434784,0.3031640846273501,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.967391304347826,0.5504284416950646,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.967391304347826,0.4380355521188308,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.5108695652173914,0.5729070196103113,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.5108695652173914,0.40656554303748527,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.34812124045784365,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.28068550671210335,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.967391304347826,0.4380355521188308,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.967391304347826,0.3256426625425969,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.5108695652173914,0.09701079870883049,0.0,0.352112676056338,0.5
1.0,1.0,1.0,0.5108695652173914,0.07530098815828515,0.0,0.352112676056338,0.5
1.0,1.0,1.0,0.5108695652173914,0.3256426625425969,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.5108695652173914,0.2582069287968566,0.0,0.9859154929577465,0.5
1.0,0.0,1.0,0.2717391304347826,0.05589972755963567,0.5,0.5352112676056338,0.5
1.0,0.6666666666666666,1.0,0.967391304347826,0.4043176852459606,0.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.967391304347826,0.26944621775447997,0.0,0.9859154929577465,0.5
0.6666666666666666,0.0,0.0,0.2717391304347826,0.06561047321902228,1.0,0.9859154929577465,0.0
0.6666666666666666,0.6666666666666666,1.0,0.18478260869565216,0.009344344839368083,1.0,0.14084507042253522,0.5
1.0,1.0,1.0,0.6304347826086957,0.15731407968206298,1.0,0.8450704225352113,1.0
0.6666666666666666,0.3333333333333333,1.0,0.4891304347826087,0.22673691971551113,0.0,0.8732394366197183,1.0
1.0,1.0,1.0,0.2717391304347826,0.38183910733071386,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.28068550671210335,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.2627026443799059,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.19931305465891005,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.4891304347826087,0.3256426625425969,1.0,0.7183098591549296,0.5
1.0,1.0,1.0,0.4891304347826087,0.19077119505111628,1.0,0.7183098591549296,0.5
1.0,1.0,1.0,0.2717391304347826,0.35936052941546703,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.24022406646465919,1.0,0.9859154929577465,0.5
1.0,0.0,1.0,0.25,0.4829927079493243,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.13043478260869565,0.15007822545114505,1.0,0.28169014084507044,0.5
1.0,0.0,1.0,0.010869565217391304,0.13319231772121168,0.0,0.28169014084507044,0.5
1.0,1.0,1.0,0.75,0.4481509121806918,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.75,0.3081093717687044,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.023993634066734403,1.0,0.5352112676056338,0.0
1.0,0.6666666666666666,1.0,0.75,0.4380355521188308,0.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.75,0.38183910733071386,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.4063407572583328,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.2791120062580361,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.4063407572583328,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.26202828704244857,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.75,0.4481509121806918,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.75,0.3081093717687044,0.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.5108695652173914,0.07837830547488243,0.5,0.38028169014084506,1.0
1.0,1.0,1.0,0.45652173913043476,0.05467014934767167,0.5,0.9436619718309859,0.5
1.0,1.0,1.0,0.2717391304347826,0.39348301069081165,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.2267818768713416,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.5108695652173914,0.29417265346125143,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.5108695652173914,0.22224120413246176,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.26944621775447997,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.23572835088160982,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.75,0.3332853790337808,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.75,0.2642761448339732,0.0,0.9859154929577465,0.5
1.0,0.3333333333333333,1.0,0.358695652173913,0.6852999091865453,1.0,0.9859154929577465,0.5
1.0,0.3333333333333333,1.0,0.358695652173913,0.5257020059882932,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.33099256408642563,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.26248685003191957,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.5108695652173914,0.4063407572583328,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.5108695652173914,0.2791120062580361,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.75,0.5448087972162529,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.75,0.37554510551444475,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.33695652173913043,0.36700324590665095,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.33695652173913043,0.22493863348229137,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.75,0.27681919131068095,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.75,0.22875999172788333,0.0,0.9859154929577465,0.5
0.6666666666666666,1.0,1.0,0.6956521739130435,0.42005268978663335,1.0,0.9859154929577465,1.0
1.0,0.6666666666666666,1.0,0.358695652173913,0.3031640846273501,0.0,0.9859154929577465,0.5
1.0,0.6666666666666666,1.0,0.358695652173913,0.21324977296636305,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.9565217391304348,0.22967936556461693,1.0,0.28169014084507044,0.0
1.0,1.0,1.0,0.9565217391304348,0.1814358416429143,1.0,0.28169014084507044,0.0
1.0,1.0,1.0,0.75,0.6066248864831816,0.0,0.28169014084507044,0.5
1.0,1.0,1.0,0.75,0.37959124953918916,0.0,0.28169014084507044,0.5
1.0,1.0,1.0,0.358695652173913,0.3020401557315878,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.23437963620669502,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.75,0.3020401557315878,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.75,0.23437963620669502,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.37172374726885277,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.2717391304347826,0.1795319060934929,1.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.40217391304347827,0.15243622827445444,0.0,0.39436619718309857,0.5
1.0,1.0,1.0,0.40217391304347827,0.11066878265013443,0.0,0.39436619718309857,0.5
1.0,0.3333333333333333,1.0,0.6413043478260869,0.34876862350180277,0.0,0.39436619718309857,0.5
1.0,0.3333333333333333,1.0,0.6413043478260869,0.2749916829261714,0.0,0.39436619718309857,0.5
1.0,1.0,1.0,0.358695652173913,0.16829261713586952,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.13457475026299937,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.26886177472868356,0.0,0.9859154929577465,0.5
1.0,1.0,1.0,0.358695652173913,0.1356717048652634,0.0,0.9859154929577465,0.5
